reaction_id,reaction_name,subsystem,baseline_flux_rich,baseline_biomass_rich,ko_status,biomass_KO_rich,rel_biomass,drop_in_biomass,essential,is_essential_rich,biomass_KO_TME,is_essential_TME,baseline_biomass_TME,baseline_flux_TME,essentiality_class
MAR02768,,Carnitine shuttle (cytosolic),0.0124683863929349,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.012468386392935,non_essential
MAR02755,palmitoyl-CoA:L-carnitine O-palmitoyltransferase,Carnitine shuttle (cytosolic),0.0062986286382151,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0062986286382151,non_essential
MAR02742,palmitoyl-CoA:L-carnitine O-palmitoyltransferase,Carnitine shuttle (cytosolic),0.0420040482403035,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0420040482403036,non_essential
MAR02730,,Carnitine shuttle (cytosolic),0.0006746453573711,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0006746453573711,non_essential
MAR02726,,Carnitine shuttle (cytosolic),0.0598348211669399,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.05983482116694,non_essential
MAR02701,,Carnitine shuttle (mitochondrial),1.2439293292928412e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2439293292928398e-05,non_essential
MAR01300,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR00680,1-acylglycerol acylhydrolase,Acylglycerides metabolism,0.0059577284791579,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0059577284791579,non_essential
MAR00670,"1,2-diacyl-sn-glycerol acylhydrolase",Acylglycerides metabolism,4.2894407507951225e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,4.289440750795123e-05,non_essential
MAR03423,,Beta oxidation of even-chain fatty acids (mitochondrial),0.0124683863929349,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.012468386392935,non_essential
MAR03160,butanoyl-CoA:acetyl-CoA C-butanoyltransferase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0864385594281364,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0864383755962159,non_essential
MAR03158,(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0864385594281364,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0864383755962159,non_essential
MAR03157,(S)-Hydroxyhexanoyl-CoA hydro-lyase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0864385594281364,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0864383755962159,non_essential
MAR03153,Hexanoyl-CoA:acetyl-CoA C-acyltransferase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0588682387559634,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0588680549240432,non_essential
MAR03151,(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0588682387559634,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0588680549240432,non_essential
MAR02801,,Carnitine shuttle (endoplasmic reticular),-0.0082148790586807,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0082148790586807,non_essential
MAR02780,Acetyl-CoA:carnitine O-acetyltransferase,Carnitine shuttle (endoplasmic reticular),0.0144457412999355,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0144457412999355,non_essential
MAR01266,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR03144,(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0412763449670093,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.041276161135089,non_essential
MAR03143,(S)-Hydroxydecanoyl-CoA hydro-lyase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0412763449670093,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.041276161135089,non_essential
MAR03142,"decanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase",Beta oxidation of even-chain fatty acids (mitochondrial),0.0412763449670093,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0315057258850526,non_essential
MAR03055,,Beta oxidation of even-chain fatty acids (peroxisomal),0.007542435984309,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0075424359843091,non_essential
MAR00681,1-acylglycerol acylhydrolase,Acylglycerides metabolism,4.2894407507951225e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,4.289440750795124e-05,non_essential
MAR01255,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01254,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01274,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01273,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01272,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01271,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01270,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR03146,Octanoyl-CoA:acetyl-CoA C-acyltransferase,Beta oxidation of even-chain fatty acids (mitochondrial),0.0412763449670093,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.041276161135089,non_essential
MAR01262,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01289,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01288,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01287,"(7E,9E,11Z,14Z)-(5S,6R)-6-(cystein-S-yl)-5-hydroxyicosa-7,9,11,14-tetraenoate,NADPH:oxygen oxidoreductase (20-hydroxylating)",Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01279,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01278,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01277,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01115,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01114,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01132,,Leukotriene metabolism,0.0006862201819766,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0006862201819766,non_essential
MAR01131,,Leukotriene metabolism,-0.0002283901108221,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002283901108221,non_essential
MAR02720,,Carnitine shuttle (cytosolic),-0.0006746453573711,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0006746453573711,non_essential
MAR01129,,Leukotriene metabolism,-0.0006862201819766,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0006862201819766,non_essential
MAR01127,"(6Z,8E,10E,14Z)-(5S,12R)-5,12-dihydroxyicosa-6,8,10,14-tetraenoate,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (20-hydroxylating)",Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01125,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01238,,Leukotriene metabolism,0.0009466878497177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009466878497177,non_essential
MAR01236,,Leukotriene metabolism,0.0009466878497177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009466878497177,non_essential
MAR01122,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01121,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01120,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01119,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01117,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01116,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01130,,Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01156,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01155,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01200,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01199,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01198,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01197,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01196,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01195,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01291,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01290,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01192,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01264,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01190,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01186,,Leukotriene metabolism,-0.0020837413419289,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0020837413419289,non_essential
MAR01159,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01157,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01276,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01275,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR01297,,Leukotriene metabolism,-0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0005209353354822,non_essential
MAR01296,,Leukotriene metabolism,0.0005209353354822,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0005209353354822,non_essential
MAR01295,,Leukotriene metabolism,-0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,-0.0002604676677411,non_essential
MAR01294,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01293,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01292,,Leukotriene metabolism,0.0007814030032233,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007814030032233,non_essential
MAR01191,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR03229,,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0.0204025754897363,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0204025754897363,non_essential
MAR03228,,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0.0204025754897363,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0204025754897363,non_essential
MAR03227,,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0.0204025754897363,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0204025754897363,non_essential
MAR03563,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03562,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03176,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.243929329292841e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2439293292928397e-05,non_essential
MAR03175,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.243929329292841e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2439293292928398e-05,non_essential
MAR03174,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.2439293292928409e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2439293292928397e-05,non_essential
MAR03173,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.243929329292841e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2439293292928397e-05,non_essential
MAR03172,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.243929329292841e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.24392932929284e-05,non_essential
MAR03171,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.243929329292841e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2439293292928398e-05,non_essential
MAR01301,,Leukotriene metabolism,0.0002604676677411,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0002604676677411,non_essential
MAR03554,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,0.0007816435089184,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0007816435089184,non_essential
MAR03569,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03568,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03567,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03566,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03565,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03564,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03547,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,0.0006847197138125,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0006847197138125,non_essential
MAR03546,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03561,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03560,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03555,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03543,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03542,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03541,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,1.2506296142694824e-05,non_essential
MAR03540,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,0.0004158343467446,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0004158343467446,non_essential
MAR03588,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,0.0006722134176698,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0006722134176698,non_essential
MAR03587,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,9.067064703453744e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,9.067064703453744e-05,non_essential
MAR03586,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,0.0059873892783151,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0059873892783151,non_essential
MAR00748,Sphinganine-1-phosphate pamlmitaldehyde-lyase,Sphingolipid metabolism,5.530166668446613,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,5.530166668446613,non_essential
MAR00736,ceramide:phosphatidylcholine cholinephosphotransferase,Sphingolipid metabolism,0.0140490167214617,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0140490167214617,non_essential
MAR03691,Steryl-ester acylhydrolase,Formation and hydrolysis of cholesterol esters,0.0062148790586807,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0062148790586807,non_essential
MAR03632,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,0.0062148790586807,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0062148790586807,non_essential
MAR01927,,Steroid metabolism,0.0009999999999999,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False,False,1.036096799708967,False,1.036096799708967,0.0009999999999999,non_essential
