reaction,flux_rich,flux_TME,delta_flux,log2FC_TME_vs_rich,subsystem
MAR09983,0.0,0.0,0.0,0.0,Transport reactions
MAR09984,0.0,0.0,0.0,0.0,Transport reactions
MAR09985,0.001,0.001,0.0,0.0,Transport reactions
MAR09986,0.0,0.0,0.0,0.0,Transport reactions
MAR09987,0.0166661627170756,0.0,-0.0166661627170756,-23.990418721547982,Transport reactions
MAR09988,0.0,0.0,0.0,0.0,Transport reactions
MAR09989,6.115056082107236,2.357656011639731,-3.757400070467505,-1.375012489031574,Transport reactions
MAR09990,0.0,0.0,0.0,0.0,Transport reactions
MAR09991,0.0,0.0,0.0,0.0,Transport reactions
MAR09992,0.0,0.0,0.0,0.0,Pentose phosphate pathway
MAR09993,0.0,0.0,0.0,0.0,Transport reactions
MAR09994,0.0,0.0,0.0,0.0,Transport reactions
MAR09995,0.0,0.0,0.0,0.0,Transport reactions
MAR09996,0.0,0.0,0.0,0.0,Transport reactions
MAR09997,0.0,0.0,0.0,0.0,Transport reactions
MAR09998,0.0,0.0,0.0,0.0,Transport reactions
MAR09999,0.0,0.0,0.0,0.0,Transport reactions
MAR10000,0.0,0.0,0.0,0.0,Transport reactions
MAR10001,0.0,0.0,0.0,0.0,Transport reactions
MAR10002,0.0,0.0,0.0,0.0,Transport reactions
MAR10003,0.0,0.0,0.0,0.0,Transport reactions
MAR10004,0.0,0.0,0.0,0.0,Transport reactions
MAR10005,0.0,0.0,0.0,0.0,Transport reactions
MAR10006,0.0,0.0,0.0,0.0,Transport reactions
MAR10007,0.0,0.0,0.0,0.0,Transport reactions
MAR10008,0.0,0.0,0.0,0.0,Transport reactions
MAR10009,0.0,0.0,0.0,0.0,Transport reactions
MAR10010,0.0,0.0,0.0,0.0,Transport reactions
MAR10011,0.0,0.0,0.0,0.0,Transport reactions
MAR10012,0.0,0.0,0.0,0.0,Transport reactions
MAR10013,0.0,0.0,0.0,0.0,Transport reactions
MAR10014,0.0,0.0,0.0,0.0,Transport reactions
MAR10015,0.0,-2.1048266577381782e-14,-2.1048266577381782e-14,3.036591023683076e-05,Transport reactions
MAR10016,0.0,0.0,0.0,0.0,Transport reactions
MAR10017,0.0,0.0,0.0,0.0,Transport reactions
MAR10018,0.0,0.0,0.0,0.0,Transport reactions
MAR10019,0.0,0.0,0.0,0.0,Transport reactions
MAR10020,0.0,0.0,0.0,0.0,Transport reactions
MAR10021,0.0,0.0,0.0,0.0,Transport reactions
MAR10022,0.0,0.0009999999999994,0.0009999999999994,19.931570012017627,Transport reactions
MAR10032,0.0,0.0,0.0,0.0,Transport reactions
MAR10133,0.0,0.0,0.0,0.0,Transport reactions
MAR10134,0.0,0.0,0.0,0.0,Transport reactions
MAR10135,0.0,0.0,0.0,0.0,Transport reactions
MAR10136,0.0,0.0,0.0,0.0,Transport reactions
MAR10137,0.0,-0.0019999999999999,-0.0019999999999999,20.93156929067144,Transport reactions
MAR10138,0.0,0.0,0.0,0.0,Transport reactions
MAR10139,0.0,0.0,0.0,0.0,Transport reactions
MAR10140,0.0,0.0,0.0,0.0,Transport reactions
MAR10141,0.0,0.0,0.0,0.0,Transport reactions
MAR10142,0.0,0.0,0.0,0.0,Transport reactions
MAR10143,0.0,0.0,0.0,0.0,Transport reactions
MAR10144,0.0,0.0,0.0,0.0,Transport reactions
MAR10145,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10146,0.0,0.0,0.0,0.0,Transport reactions
MAR10147,0.0,0.0,0.0,0.0,Transport reactions
MAR10148,0.0,0.0,0.0,0.0,Transport reactions
MAR10149,0.0,0.0,0.0,0.0,Transport reactions
MAR10150,0.0,0.0,0.0,0.0,Transport reactions
MAR10151,0.0,0.0,0.0,0.0,Transport reactions
MAR10152,-6.135786255448776,-6.135786255448776,0.0,0.0,Transport reactions
MAR10153,0.0,0.0,0.0,0.0,Transport reactions
MAR10154,0.0,0.0,0.0,0.0,Transport reactions
MAR10155,0.0,0.0,0.0,0.0,Transport reactions
MAR10156,0.0,0.0,0.0,0.0,Transport reactions
MAR10157,0.0,0.0,0.0,0.0,Transport reactions
MAR10158,0.0,0.0,0.0,0.0,Transport reactions
MAR10159,0.0,0.0,0.0,0.0,Transport reactions
MAR10160,0.0,0.0,0.0,0.0,Transport reactions
MAR10161,0.0,0.0,0.0,0.0,Transport reactions
MAR10162,0.0,0.0,0.0,0.0,Transport reactions
MAR10163,0.0,0.0,0.0,0.0,Transport reactions
MAR10165,0.0,0.0,0.0,0.0,Transport reactions
MAR10166,0.0,0.0,0.0,0.0,Transport reactions
MAR10167,0.0,0.0002567397655311,0.0002567397655311,17.969952860962454,Transport reactions
MAR10168,0.0,0.0,0.0,0.0,Transport reactions
MAR10169,0.0,0.0,0.0,0.0,Transport reactions
MAR10170,0.0,0.0,0.0,0.0,Transport reactions
MAR10171,0.0,0.0,0.0,0.0,Transport reactions
MAR10172,0.0,0.0,0.0,0.0,Transport reactions
MAR10173,0.0,0.0,0.0,0.0,Transport reactions
MAR10174,0.0,0.0,0.0,0.0,Transport reactions
MAR10175,0.0,0.0,0.0,0.0,Transport reactions
MAR10176,0.0,0.0,0.0,0.0,Transport reactions
MAR10177,0.0,0.0,0.0,0.0,Transport reactions
MAR10178,0.0,0.0,0.0,0.0,Transport reactions
MAR10179,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10180,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10181,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10182,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10183,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10184,0.0,0.5250086266290214,0.5250086266290214,28.967765890325907,Exchange/demand reactions
MAR10185,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10186,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10187,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10188,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10189,0.0009999999999999,0.0009999999999999,0.0,0.0,Exchange/demand reactions
MAR10190,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10191,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10192,6.135786255448776,6.135786255448776,0.0,0.0,Exchange/demand reactions
MAR10193,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10194,0.0166661627170756,0.0,-0.0166661627170756,-23.990418721547982,Exchange/demand reactions
MAR10195,6.115056082107237,2.357656011639731,-3.7574000704675057,-1.3750124890315742,Exchange/demand reactions
MAR10196,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10197,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10198,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10199,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10200,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10201,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10202,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10203,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10204,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10205,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10206,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10207,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10208,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10209,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10210,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10211,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10212,0.0,-0.0019999999999999,-0.0019999999999999,20.93156929067144,Exchange/demand reactions
MAR10213,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10214,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10215,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10216,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10217,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10218,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10219,-6.135786255448776,-6.135786255448776,0.0,0.0,Exchange/demand reactions
MAR10220,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10221,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10222,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10223,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10224,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10225,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10226,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10227,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10228,0.0,0.0002567397655311,0.0002567397655311,17.969952860962454,Exchange/demand reactions
MAR10229,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10230,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10231,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10232,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10233,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10234,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10235,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10236,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10237,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10238,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10239,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10240,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10241,-1.1325411623219154e-19,0.0,1.1325411623219154e-19,-1.6339108917898262e-10,Exchange/demand reactions
MAR10242,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10243,-1.4483271297525215,-2.1963012204038628,-0.7479740906513412,0.6006884348072781,Exchange/demand reactions
MAR10244,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10245,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10246,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10247,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10248,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10249,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10250,-0.013117190191339,-0.0131171901913674,-2.8400892748692286e-14,3.1236611838665445e-12,Exchange/demand reactions
MAR10251,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10252,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10253,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10254,0.0704599020741308,0.0240689423368213,-0.0463909597373095,-1.5496296835392542,Exchange/demand reactions
MAR10255,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10256,-6.135786255448776,-2.3738102140190573,3.761976041429719,-1.3700436298081249,Exchange/demand reactions
MAR10257,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10258,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10259,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10260,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10261,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10262,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10263,0.0,-0.0418563190362893,-0.0418563190362893,25.31894214114742,Exchange/demand reactions
MAR10264,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10265,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10266,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10267,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10268,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10269,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10270,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10271,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10272,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10273,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10274,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10275,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10276,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10277,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10278,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10279,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10280,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10281,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10282,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10283,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10284,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10285,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10286,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10287,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10288,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10289,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10290,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10291,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10292,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10293,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10294,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10295,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10296,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10297,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10298,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10299,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10300,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10301,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10302,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10303,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10304,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10305,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10306,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10307,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10308,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10309,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10310,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10311,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10312,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10313,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10314,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10315,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10316,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10317,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10318,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10319,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10320,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10321,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10322,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10323,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10324,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10325,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10326,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10327,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10328,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10329,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10330,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10331,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10332,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10333,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10334,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10335,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10336,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10337,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10338,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10339,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10340,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10341,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10342,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10343,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10344,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10345,-1.3463121087687524e-20,-2.593956997740473e-05,-2.5939569977404718e-05,14.662922558986297,Exchange/demand reactions
MAR10346,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10347,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10348,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10349,-0.0041025173752038,-0.0037457030809894,0.00035681429421440024,-0.13127286764910964,Exchange/demand reactions
MAR10350,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10351,-0.0045443409971909,-0.0024533894994687,0.0020909514977222,-0.8892945309825468,Exchange/demand reactions
MAR10352,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10353,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10354,-0.0414674542753924,-0.0170948581085478,0.024372596166844597,-1.278416983899954,Exchange/demand reactions
MAR10355,0.0,0.0,0.0,0.0,Transport reactions
MAR10356,0.0,0.0,0.0,0.0,Transport reactions
MAR10357,0.0,0.0,0.0,0.0,"Glycine, serine and threonine metabolism"
MAR10358,0.0,0.0,0.0,0.0,Lysine metabolism
MAR10359,-0.0076539205963707,-0.0076539205963707,0.0,0.0,Transport reactions
MAR10360,0.0,0.0,0.0,0.0,Transport reactions
MAR10361,0.0,0.0,0.0,0.0,Transport reactions
MAR10362,0.0,0.0,0.0,0.0,Transport reactions
MAR10363,0.0,0.0,0.0,0.0,Transport reactions
MAR10364,-1.1863478062284917e-05,0.0,1.1863478062284917e-05,-13.534361014972525,Transport reactions
MAR10365,0.0,0.0,0.0,0.0,Transport reactions
MAR10366,-1.4483152662744594,-2.1963012204038628,-0.7479859541294034,0.6007002522003948,Transport reactions
MAR10367,0.0,0.0,0.0,0.0,Transport reactions
MAR10368,0.0,0.0,0.0,0.0,Transport reactions
MAR10369,0.0,0.0,0.0,0.0,Transport reactions
MAR10370,0.0,0.0,0.0,0.0,Transport reactions
MAR10371,0.0,0.0,0.0,0.0,Transport reactions
MAR10372,0.0,0.0,0.0,0.0,Transport reactions
MAR10373,0.0,0.0,0.0,0.0,Transport reactions
MAR10374,0.0,0.0,0.0,0.0,Fatty acid oxidation
MAR10375,-0.013117190191339,-0.0131171901913674,-2.8400892748692286e-14,3.1236611838665445e-12,Transport reactions
MAR10376,0.0,0.0,0.0,0.0,Transport reactions
MAR10377,0.0,0.0,0.0,0.0,Fatty acid oxidation
MAR10378,0.0,0.0,0.0,0.0,Transport reactions
MAR10379,0.0,0.0,0.0,0.0,Transport reactions
MAR10380,0.0,0.0,0.0,0.0,Transport reactions
MAR10381,0.0,0.0,0.0,0.0,Transport reactions
MAR10382,0.0,0.0,0.0,0.0,Transport reactions
MAR10383,0.0,0.0,0.0,0.0,Transport reactions
MAR10384,0.0,0.0,0.0,0.0,Transport reactions
MAR10385,0.0,0.0,0.0,0.0,Transport reactions
MAR10386,0.0,0.0,0.0,0.0,Transport reactions
MAR10387,-6.135786255448776,-2.3738102140190573,3.761976041429719,-1.3700436298081249,Transport reactions
MAR10388,0.0,0.0,0.0,0.0,Transport reactions
MAR10389,0.0,0.0418563190362893,0.0418563190362893,25.31894214114742,Transport reactions
MAR10390,0.0,0.0,0.0,0.0,Transport reactions
MAR10391,0.0,0.0,0.0,0.0,Transport reactions
MAR10392,0.0,0.0,0.0,0.0,Transport reactions
MAR10393,0.0,0.0,0.0,0.0,Transport reactions
MAR10394,0.0,0.0,0.0,0.0,Transport reactions
MAR10395,6.135786255448776,6.135786255448776,0.0,0.0,Transport reactions
MAR10396,-0.001389532859255,-0.001389532859255,0.0,0.0,Transport reactions
MAR10397,0.0,0.0,0.0,0.0,Transport reactions
MAR10398,0.0,0.0,0.0,0.0,Transport reactions
MAR10399,0.0,0.0,0.0,0.0,Transport reactions
MAR10400,0.0,0.0,0.0,0.0,Transport reactions
MAR10401,0.0,0.0,0.0,0.0,Transport reactions
MAR10402,0.0,0.0,0.0,0.0,Transport reactions
MAR10403,0.0,0.0,0.0,0.0,"Glycine, serine and threonine metabolism"
MAR10404,0.0,0.0,0.0,0.0,Transport reactions
MAR10405,0.0,0.0,0.0,0.0,Transport reactions
MAR10406,0.0,0.0,0.0,0.0,Eicosanoid metabolism
MAR10407,0.0,0.0,0.0,0.0,Transport reactions
MAR10408,0.0,0.0,0.0,0.0,Transport reactions
MAR10409,0.0,0.0,0.0,0.0,Transport reactions
MAR10411,0.0,0.0,0.0,0.0,Transport reactions
MAR10412,0.0,0.0,0.0,0.0,"Valine, leucine, and isoleucine metabolism"
MAR10413,0.0,0.0,0.0,0.0,Transport reactions
MAR10414,0.0,0.0,0.0,0.0,Transport reactions
MAR10415,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10416,0.0,0.0,0.0,0.0,"Valine, leucine, and isoleucine metabolism"
MAR10417,0.0,0.0,0.0,0.0,Transport reactions
MAR10418,0.0,0.0,0.0,0.0,Transport reactions
MAR10419,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10420,0.0,0.0,0.0,0.0,Transport reactions
MAR10421,0.0,0.0,0.0,0.0,Transport reactions
MAR10422,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10423,0.0,0.0,0.0,0.0,Transport reactions
MAR10424,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10425,0.0,0.0,0.0,0.0,Transport reactions
MAR10426,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10427,-0.0006120228830914,-6.135786255448776,-6.135174232565685,13.291372653674136,Exchange/demand reactions
MAR10428,-0.8943442014737145,0.0,0.8943442014737145,-29.73625494132568,Exchange/demand reactions
MAR10429,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10430,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10431,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10432,-1.1251162850920701e-19,-2.5939569977404765e-05,-2.5939569977404654e-05,14.662922558843404,Exchange/demand reactions
MAR10434,-0.0005692991034083,-0.0003086189054859,0.00026068019792240005,-0.8833582453700566,Exchange/demand reactions
MAR10435,-0.0076539205963707,-0.0076539205963707,0.0,0.0,Exchange/demand reactions
MAR10436,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10437,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10438,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10439,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10440,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10441,-0.001389532859255,-0.001389532859255,0.0,0.0,Exchange/demand reactions
MAR10442,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10443,0.0,0.0,0.0,0.0,Phenylalanine metabolism
MAR10444,0.0,0.0,0.0,0.0,"Glycine, serine and threonine metabolism"
MAR10445,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10446,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10448,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10449,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10450,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10451,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10452,0.0,0.0,0.0,0.0,Bile acid biosynthesis
MAR10453,0.0,0.0,0.0,0.0,Transport reactions
MAR10454,0.0,0.0,0.0,0.0,Transport reactions
MAR10455,0.0,0.0,0.0,0.0,Transport reactions
MAR10456,0.0,0.0,0.0,0.0,Transport reactions
MAR10457,0.0,0.0,0.0,0.0,Hippurate metabolism
MAR10458,0.0,0.0,0.0,0.0,Hippurate metabolism
MAR10459,0.0,0.0,0.0,0.0,Phenylalanine metabolism
MAR10460,0.0,0.0,0.0,0.0,Miscellaneous
MAR10461,0.0,0.0,0.0,0.0,Miscellaneous
MAR10462,0.0,0.0,0.0,0.0,Miscellaneous
MAR10463,0.0,0.0,0.0,0.0,Transport reactions
MAR10464,0.0,0.0,0.0,0.0,Transport reactions
MAR10465,0.0,0.0,0.0,0.0,Transport reactions
MAR10466,0.0,0.0,0.0,0.0,Transport reactions
MAR10468,0.0,0.0,0.0,0.0,Transport reactions
MAR10470,0.0,0.0,0.0,0.0,Transport reactions
MAR10472,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10473,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10474,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10475,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10476,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10477,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10478,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10479,0.0,0.0,0.0,0.0,Transport reactions
MAR10480,0.0,0.0,0.0,0.0,Transport reactions
MAR10481,0.0,0.0,0.0,0.0,Transport reactions
MAR10482,0.0,0.0,0.0,0.0,Transport reactions
MAR10483,-0.0003567320263776,-0.0003567320263776,0.0,0.0,Transport reactions
MAR10484,1.6434329716941096,0.4926943752058023,-1.1507385964883072,-1.7379477079888388,Transport reactions
MAR10485,-3.685273982982263,-3.07579245677974,0.609481526202523,-0.2608137220954824,Transport reactions
MAR10486,0.0,0.0,0.0,0.0,Transport reactions
MAR10487,0.0,0.0,0.0,0.0,Transport reactions
MAR10488,-4.759185966755585e-05,-4.759185966755585e-05,0.0,0.0,Transport reactions
MAR10489,0.0,0.0,0.0,0.0,Transport reactions
MAR10490,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10491,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10492,-0.0003567320263776,-0.0003567320263776,0.0,0.0,Exchange/demand reactions
MAR10493,-1.6434329716941098,-0.4926943752058024,1.1507385964883075,-1.7379477079888388,Exchange/demand reactions
MAR10494,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10495,-4.759185966755585e-05,-4.759185966755585e-05,0.0,0.0,Exchange/demand reactions
MAR10496,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10497,0.0,2.168455122302011,2.168455122302011,31.014020440576914,Exchange/demand reactions
MAR10498,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10499,-0.2307589603517715,-0.2307589603517715,0.0,0.0,Exchange/demand reactions
MAR10500,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10501,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10502,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10503,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10504,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10505,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10506,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10507,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10508,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10509,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10510,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10511,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10512,0.0,0.0,0.0,0.0,Exchange/demand reactions
MAR10513,0.0,0.0,0.0,0.0,Exchange/demand reactions
