reaction_id,reaction_name,subsystem,Rich,TME_core,TME_edge,S_edge_vs_rich,S_core_vs_rich
MAR08629,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08630,,Tyrosine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08631,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08632,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08633,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08634,Bilirubin:NADP+ oxidoreductase,Porphyrin metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08635,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08636,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08637,Cytosine aminohydrolase,Pyrimidine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08638,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08640,,Metabolism of other amino acids,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08641,S-adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase,Cysteine and methionine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08642,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08643,cocaine benzoylhydrolase,Isolated,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08645,cocaine benzoylhydrolase,Isolated,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08648,,Isolated,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08651,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08652,,Glycolysis / Gluconeogenesis,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08653,D-glucose-6-phosphate:NAD+ 1-oxidoreductase,Pentose phosphate pathway,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08654,,"Alanine, aspartate and glutamate metabolism",0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08655,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08656,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08657,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08658,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08659,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08660,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08661,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08662,Itaconate:CoA ligase (GDP-forming),C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08663,Itaconate:CoA ligase (ADP-forming),C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08664,(3S)-citramalyl-CoA hydro-lyase (itaconyl-CoA-forming),C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08665,,C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08666,(3S)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming),C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08667,,C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08668,,C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08669,,C5-branched dibasic acid metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08670,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08671,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08672,UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming),Amino sugar and nucleotide sugar metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08673,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08674,"dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3,5-epimerase",Amino sugar and nucleotide sugar metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08675,dTDP-beta-L-rhamnose:NADP+ 4-oxidoreductase,Amino sugar and nucleotide sugar metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08676,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08677,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08678,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08679,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08680,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08681,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08682,,Cysteine and methionine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08683,L-cystine thiocysteine-lyase (deaminating,Cysteine and methionine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08684,L-Cysteine:2-oxoglutarate aminotransferase,Cysteine and methionine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08685,,Cysteine and methionine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08686,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08687,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08688,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08689,D-Arginine:oxygen oxidoreductase (deaminating),Metabolism of other amino acids,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08690,D-Ornithine:oxygen oxidoreductase (deaminating),Metabolism of other amino acids,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08691,Dolichyl-diphosphate phosphohydrolase,N-glycan metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08692,,N-glycan metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08693,,N-glycan metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08694,,N-glycan metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08695,,N-glycan metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08696,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08697,"beta-carotene:oxygen 15,15'-oxidoreductase (bond-cleaving)",Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08698,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08699,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08700,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08702,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08703,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08704,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08706,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08709,11-cis-retinol: NADP+ oxidoreductase,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08710,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08711,all-trans-Retinol 11-cis-trans-isomerase,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08712,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08713,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08714,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08715,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08716,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08717,,Retinol metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08718,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08719,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08720,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08721,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08722,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08723,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08724,pyridoxamine-5'-phosphate phosphohydrolase,Vitamin B6 metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08725,pyridoxine-5'-phosphate phosphohydrolase,Vitamin B6 metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08726,ATP:D-ribulose 5-phosphotransferase,Pentose and glucuronate interconversions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08727,,Pentose and glucuronate interconversions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08728,,Pentose and glucuronate interconversions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08729,UDP-glucuronate glucuronohydrolase,Pentose and glucuronate interconversions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08730,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08731,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08732,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08733,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08734,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08735,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08736,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08737,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08738,"2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate lyase",Biopterin metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08739,tetrahydrobiopterin:NADP+ oxidoreductase (6-pyruvoyltetrahydropterin-forming),Biopterin metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08740,,Biopterin metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08741,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08742,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08744,Thiamin diphosphate phosphohydrolase,Thiamine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08746,pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating),Thiamine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08748,thiamin monophosphate phosphohydrolase,Thiamine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08752,,Miscellaneous,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08753,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08754,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08755,Hypoxanthine:oxygen oxidoreductase,Purine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08756,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08757,,Glycolysis / Gluconeogenesis,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08758,formate:NAD+ oxidoreductase,Folate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08760,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08761,ATP:D-tagatose 6-phosphotransferase,Galactose metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08762,,Galactose metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08763,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08764,,Galactose metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08765,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08766,galactitol:NADP+ 1-oxidoreductase,Galactose metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08767,UTP:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08768,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08769,,Glutathione metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08770,,Glutathione metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08771,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08772,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08773,L-xylulose 1-phosphate glycolaldehyde-lyase (glycerone-phosphate-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08774,hydroxypyruvate carboxy-lyase (glycolaldehyde-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08775,glycolaldehyde:NAD+ oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08776,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08777,hydroxypyruvate carboxy-lyase (glycolaldehyde-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08778,glycolaldehyde:NAD+ oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08779,glycolate:NADP+ oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08780,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08781,ATP:(R)-glycerate 2-phosphotransferase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08782,D-Glycerate:NAD+ 2-oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08783,1H-Imidazole-4-ethanamine:oxygen oxidoreductase (deaminating) (copper-containing),Histidine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08784,Imidazole acetaldehyde:NAD+ oxidoreductase,Histidine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08785,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08786,Imidazole acetaldehyde:NAD+ oxidoreductase,Histidine metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08787,(S)-methylmalonyl-CoA carboxy-lyase (propanoyl-CoA-forming),"Valine, leucine, and isoleucine metabolism",0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08788,NADP+:nicotinate ADP-ribosyltransferase,Nicotinate and nicotinamide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08789,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08790,,Nicotinate and nicotinamide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08791,,Nicotinate and nicotinamide metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08792,pantetheine-4'-phosphate phosphohydrolase,Pantothenate and CoA metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08793,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08794,Phenylacetate:CoA ligase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08795,Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08796,phenylacetyl-CoA:glycine N-phenylacetyltransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08797,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08798,Transport of phenylacetylglycine,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08799,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08800,"ATP:1D-myo-inositol-1,3,4,6-tetrakisphosphate 5-phosphotransferase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08801,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08802,"D-myo-Inositol-1,3-bisphosphate 3-phosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08803,"ATP:1D-myo-inositol-1,4,5,6-tetrakisphosphate 3-phosphotransferase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08804,"ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08805,"ATP:1D-myo-inositol-1,4,5-trisphosphate 3-phosphotransferase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08806,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08807,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08808,"1-phosphatidyl-1D-myo-inositol-3,4,5-trisphosphate 5-phosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08809,"1-Phosphatidyl-1D-myo-inositol 3,4-bisphosphate 3-phosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08810,"1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate 4-phosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08811,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08812,1-Phosphatidyl-1D-myo-inositol 3-phosphate 3-phosphohydrolase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08813,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08814,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08815,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08816,"ATP:1-phosphatidyl-1D-myo-inositol-4,5-bisphosphate 3-phosphotransferase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08817,"Phosphatidyl-myo-inositol-4,5-bisphosphate 4-phosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08818,"1-Phosphatidyl-1D-myo-inositol-4,5-bisphosphate inositoltrisphosphohydrolase",Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08819,ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 3-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08820,ATP:1-Phosphatidyl-1D-myo-inositol 4-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08821,ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 5-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08822,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08823,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08824,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08825,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08826,ATP:1-phosphatidyl-1D-myo-inositol-5-phosphate 4-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08827,ATP:1-phosphatidyl-1D-myo-inositol 3-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08828,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08829,ATP:1-phosphatidyl-1D-myo-inositol 3-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08830,ATP:1-Phosphatidyl-1D-myo-inositol 4-phosphotransferase,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08831,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08833,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08834,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08835,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08836,,Inositol phosphate metabolism,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08837,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08838,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08839,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08840,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08841,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08842,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08843,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08844,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08845,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08846,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08847,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08848,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08849,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08850,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08851,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08852,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08853,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08854,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08855,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08856,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08857,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08858,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08859,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08860,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08861,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08862,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
MAR08863,,Transport reactions,0.0,0.0,-2.006777754461733e-16,-2.006777754461733e-16,0.0
