rxn_id,name,subsystem,essential_Blood,drop_Blood,essential_TumorCore,drop_TumorCore,essential_TumorEdge,drop_TumorEdge
MAR10497,Exchange of Alanyl-Arginyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10498,Exchange of Alanyl-Arginyl-Glycine,Exchange/demand reactions,,,,,,
MAR10499,Exchange of Alanyl-Asparaginyl-Leucine,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10500,Exchange of Alanyl-Glycyl-Lysine,Exchange/demand reactions,,,,,,
MAR10501,Exchange of Alanyl-Histidyl-Alanine,Exchange/demand reactions,,,,,,
MAR10502,Exchange of Alanyl-Lysine-Threonine,Exchange/demand reactions,,,,,,
MAR10503,Exchange of Arginyl-Alanyl-Alanine,Exchange/demand reactions,,,,,,
MAR10504,Exchange of Arginyl-Alanine-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10505,Exchange of Arginyl-Alanyl-Threonine,Exchange/demand reactions,,,,,,
MAR10506,Exchange of Arginyl-Arginine,Exchange/demand reactions,,,,,,
MAR10507,Exchange of Arginyl-Arginyl-Lysine,Exchange/demand reactions,,,,,,
MAR10508,Exchange of Arginyl-Arginyl-Metheonine,Exchange/demand reactions,,,,,,
MAR10509,Exchange of Arginyl-Cystinyl-Glycine,Exchange/demand reactions,,,,,,
MAR10510,Exchange of Arginyl-Cystinyl-Serine,Exchange/demand reactions,,,,,,
MAR10511,Exchange of Arginyl-Glutamyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10512,Exchange of Arginyl-Glutamyl-Proline,Exchange/demand reactions,,,,,,
MAR10513,Exchange of Arginyl-Glycyl-Glycine,Exchange/demand reactions,,,,,,
MAR10514,Exchange of Arginyl-Histidyl-Threonine,Exchange/demand reactions,,,,,,
MAR10515,Exchange of Arginyl-Leucyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10516,Exchange of Arginyl-Lysyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10517,Exchange of Arginyl-Phenylalanine-Arginine,Exchange/demand reactions,,,,,,
MAR10518,Exchange of Arginyl-Prolyl-Methionine,Exchange/demand reactions,,,,,,
MAR10519,Exchange of Arginyl-Prolyl-Threonine,Exchange/demand reactions,,,,,,
MAR10520,Exchange of Arginyl-Seryl-Serine,Exchange/demand reactions,,,,,,
MAR10521,Exchange of Arginyl-Tyrosyl-Valine,Exchange/demand reactions,,,,,,
MAR10522,Exchange of Arginyl-Valyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10523,Exchange of Arginyl-Valyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10524,Exchange of Asparaginyl-Asparaginyl-Arginine,Exchange/demand reactions,,,,,,
MAR10525,Exchange of Asparaginyl-Cysteinyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10526,Exchange of Asparaginyl-Methionyl-Proline,Exchange/demand reactions,,,,,,
MAR10527,Exchange of Asparaginyl-Phenylalanyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10528,Exchange of Asparaginyl-Phenylalanyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10529,Exchange of Asparaginyl-Tyrosyl-Glycine,Exchange/demand reactions,,,,,,
MAR10530,Exchange of Asparaginyl-Tyrosyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10531,Exchange of Asparaginyl-Tyrosyl-Threonine,Exchange/demand reactions,,,,,,
MAR10532,Exchange of Asparaginyl-Alanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10533,Exchange of Aspartyl-Asparaginyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10534,Exchange of Aspartyl-Glutamate,Exchange/demand reactions,False,-2.220446049250313e-16,,,,
MAR10535,Exchange of Aspartyl-Glutamyl-Proline,Exchange/demand reactions,,,,,,
MAR10536,Exchange of Aspartyl-Glutamyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10537,Exchange of Aspartyl-Histidyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10538,Exchange of Aspartyl-Histidyl-Proline,Exchange/demand reactions,,,,,,
MAR10539,Exchange of Aspartyl-Lysyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10540,Exchange of Aspartyl-Lysyl-Histidine,Exchange/demand reactions,,,,,,
MAR10541,Exchange of Aspartyl-Methionyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10542,Exchange of Aspartyl-Prolyl-Lysine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10543,Exchange of Aspartyl-Valyl-Asparagine,Exchange/demand reactions,,,,,,
MAR10544,Exchange of Cystyl-Asparaginyl-Methionine,Exchange/demand reactions,,,,,,
MAR10545,Exchange of Cystyl-Aspartyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10546,Exchange of Cystyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10547,Exchange of Cystyl-Glutaminyl-Methionine,Exchange/demand reactions,,,,,,
MAR10548,Exchange of Cystyl-Glutamyl-Histidine,Exchange/demand reactions,,,,,,
MAR10549,Exchange of Cystyl-Glutamyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10550,Exchange of Cystyl-Leucyl-Threonine,Exchange/demand reactions,,,,,,
MAR10551,Exchange of Cystyl-Seryl-Methionine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10552,Exchange of Cystyl-Tyrosyl-Asparagine,Exchange/demand reactions,,,,,,
MAR10553,Exchange of Glutaminyl-Asparaginyl-Glutamine,Exchange/demand reactions,,,,,,
MAR10554,Exchange of Glutaminyl-Histidyl-Histidine,Exchange/demand reactions,,,,,,
MAR10555,Exchange of Glutaminyl-Histidyl-Lysine,Exchange/demand reactions,,,,,,
MAR10556,Exchange of Glutaminyl-Lysyl-Lysine,Exchange/demand reactions,,,,,,
MAR10557,Exchange of Glutaminyl-Lysyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10558,Exchange of Glutaminyl-Prolyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10559,Exchange of Glutaminyl-Tryptophanyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10560,Exchange of Glutaminyl-Tyrosyl-Leucine,Exchange/demand reactions,,,False,0.0,,
MAR10561,Exchange of Glutaminyl-Arginyl-Leucine,Exchange/demand reactions,,,,,,
MAR10562,Exchange of Glutaminyl-Asparaginyl-Leucine,Exchange/demand reactions,,,,,,
MAR10563,Exchange of Glutamyl-Glutamate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10564,Exchange of Glutamyl-Isoleucyl-Lysine,Exchange/demand reactions,,,,,,
MAR10565,Exchange of Glutamyl-Leucine,Exchange/demand reactions,False,-2.220446049250313e-16,,,,
MAR10566,Exchange of Glutamyl-Methionine,Exchange/demand reactions,,,,,,
MAR10567,Exchange of Glutamyl-Methioninyl-Histidine,Exchange/demand reactions,,,,,,
MAR10568,Exchange of Glutamyl-Threonine,Exchange/demand reactions,,,,,,
MAR10569,Exchange of Glutamyl-Threonyl-Lysine,Exchange/demand reactions,,,,,,
MAR10570,Exchange of Glutamyl-Tryptophanyl-Alanine,Exchange/demand reactions,,,,,,
MAR10571,Exchange of Glycyl-Histidyl-Asparagine,Exchange/demand reactions,,,,,,
MAR10572,Exchange of Glycyl-Histidyl-Lysine,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10573,Exchange of Glycyl-Lysyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10574,Exchange of Glycyl-Lysyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10575,Exchange of Glycyl-Tyrosyl-Lysine,Exchange/demand reactions,,,,,,
MAR10576,Exchange of Glycyl-Valyl-Histidine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10577,Exchange of Histidyl-Arginyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10578,Exchange of Histidyl-Arginyl-Serine,Exchange/demand reactions,,,,,,
MAR10579,Exchange of Histidyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10580,Exchange of Histidyl-Cystyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10581,Exchange of Histidyl-Glutaminyl-Alanine,Exchange/demand reactions,,,,,,
MAR10582,Exchange of Histidyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10583,Exchange of Histidyl-Glutamyl-Glutamine,Exchange/demand reactions,,,,,,
MAR10584,Exchange of Histidyl-Lysyl-Lysine,Exchange/demand reactions,,,,,,
MAR10585,Exchange of Histidyl-Histidyl-Lysine,Exchange/demand reactions,,,,,,
MAR10586,Exchange of Histidyl-Lysyl-Alanine,Exchange/demand reactions,,,,,,
MAR10587,Exchange of Histidyl-Lysyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10588,Exchange of Histidyl-Lysyl-Isoleucine,Exchange/demand reactions,,,,,,
MAR10589,Exchange of Histidyl-Lysyl-Threonine,Exchange/demand reactions,,,,,,
MAR10590,Exchange of Histidyl-Lysyl-Valine,Exchange/demand reactions,,,,,,
MAR10591,Exchange of Histidyl-Methionine,Exchange/demand reactions,,,,,,
MAR10592,Exchange of Histidyl-Methionyl-Glutamine,Exchange/demand reactions,,,,,,
MAR10593,Exchange of Histidyl-Phenylalanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10594,Exchange of Histidyl-Prolyl-Lysine,Exchange/demand reactions,,,,,,
MAR10595,Exchange of Histidyl-Tryptophanyl-Histidine,Exchange/demand reactions,,,,,,
MAR10596,Exchange of Isoleucyl-Arginyl-Isoleucine,Exchange/demand reactions,,,,,,
MAR10597,Exchange of Isoleucyl-Asparaginyl-Histidine,Exchange/demand reactions,,,,,,
MAR10598,Exchange of Isolecyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10599,Exchange of Isolecyl-Glutaminyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10600,Exchange of Isolecyl-Glycyl-Arginine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10601,Exchange of Isolecyl-Prolyl-Lysine,Exchange/demand reactions,,,,,,
MAR10602,Exchange of Isolecyl-Seryl-Arginine,Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR10603,Exchange of Isolecyl-Tryptophanyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10604,Exchange of Leucyl-Alanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10605,Exchange of Leucyl-Asparaginyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10606,Exchange of Leucyl-Aspartyl-Lysine,Exchange/demand reactions,,,False,0.0,,
MAR10607,Exchange of Leucyl-Leucyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10608,Exchange of Leucyl-Proline,Exchange/demand reactions,,,,,,
MAR10609,Exchange of Leucyl-Prolyl-Arginine,Exchange/demand reactions,,,,,,
MAR10610,Exchange of Leucyl-Seryl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10611,Exchange of Leucyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10612,Exchange of Leucyl-Tryptophanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10613,Exchange of Leucyl-Tyrosyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10614,Exchange of Leucyl-Valine,Exchange/demand reactions,,,,,,
MAR10615,Exchange of Lysyl-Arginyl-Leucine,Exchange/demand reactions,,,,,,
MAR10616,Exchange of Lysyl-Cysteinyl-Histidine,Exchange/demand reactions,,,,,,
MAR10617,Exchange of Lysyl-Glutaminyl-Phenylalanine,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10618,Exchange of Lysyl-Glutamyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10619,Exchange of Lysyl-Lysyl-Lysine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10620,Exchange of Lysyl-Phenylalanyl-Isoleucine,Exchange/demand reactions,,,,,,
MAR10621,Exchange of Lysyl-Tryptophanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10622,Exchange of Lysyl-Tyrosyl-Isoleucine,Exchange/demand reactions,,,,,,
MAR10623,Exchange of Lysyl-Valyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10624,Exchange of Lysyl-Valyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10625,Exchange of Methionyl-Arginyl-Leucine,Exchange/demand reactions,,,,,,
MAR10626,Exchange of Methionyl-Asparaginyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10627,Exchange of Methionyl-Glutaminyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10628,Exchange of Methionyl-Glycyl-Arginine,Exchange/demand reactions,,,,,,
MAR10629,Exchange of Methionyl-Histidyl-Lysine,Exchange/demand reactions,,,,,,
MAR10630,Exchange of Methionyl-Methionyl-Isoleucine,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10631,Exchange of Methionyl-Phenylalanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10632,Exchange of Methionyl-Tryptophanyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10633,Exchange of Phenylalanyl-Asparaginyl-Methionine,Exchange/demand reactions,,,,,,
MAR10634,Exchange of Phenylalanyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10635,Exchange of Phenylalanyl-Glutaminyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10636,Exchange of Phenylalanyl-Leucine,Exchange/demand reactions,,,,,,
MAR10637,Exchange of Phenylalanyl-Leucyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10638,Exchange of Phenylalanyl-Leucyl-Histidine,Exchange/demand reactions,,,,,,
MAR10639,Exchange of Phenylalanyl-Lysyl-Alanine,Exchange/demand reactions,,,,,,
MAR10640,Exchange of Phenylalanyl-Lysyl-Proline,Exchange/demand reactions,,,,,,
MAR10641,Exchange of Phenylalanyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10642,Exchange of Phenylalanyl-Phenylalaninyl-Asparagine,Exchange/demand reactions,,,,,,
MAR10643,Exchange of Phenylalanyl-Phenylalaninyl-Threonine,Exchange/demand reactions,,,,,,
MAR10644,Exchange of Phenylalanyl-Prolyl-Arginine,Exchange/demand reactions,,,,,,
MAR10645,Exchange of Phenylalanyl-Seryl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10646,Exchange of Phenylalanyl-Threonyl-Lysine,Exchange/demand reactions,,,,,,
MAR10647,Exchange of Phenylalanyl-Tryptophanyl-Leucine,Exchange/demand reactions,,,,,,
MAR10648,Exchange of Phenylalanyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10649,Exchange of Phenylalanyl-Tyrosinyl-Glutamine,Exchange/demand reactions,,,,,,
MAR10650,Exchange of Phenylalanyl-Tyrosinyl-Lysine,Exchange/demand reactions,,,,,,
MAR10651,Exchange of Prolyl-Arginyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10652,Exchange of Prolyl-Arginyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10653,Exchange of Prolyl-Asparaginyl-Cysteine,Exchange/demand reactions,,,,,,
MAR10654,Exchange of Prolyl-Cysteine,Exchange/demand reactions,False,-2.220446049250313e-16,,,,
MAR10655,Exchange of Prolyl-Glutaminyl-Proline,Exchange/demand reactions,,,,,,
MAR10656,Exchange of Prolyl-Glutamatsyl-Lysine,Exchange/demand reactions,,,False,0.0,,
MAR10657,Exchange of Prolyl-Histidine,Exchange/demand reactions,,,,,,
MAR10658,Exchange of Prolyl-Histidyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10659,Exchange of Prolyl-Leucyl-Arginine,Exchange/demand reactions,,,,,,
MAR10660,Exchange of Prolyl-Lysyl-Proline,Exchange/demand reactions,,,,,,
MAR10661,Exchange of Prolyl-Phenylalanine,Exchange/demand reactions,,,False,0.0,,
MAR10662,Exchange of Prolyl-Prolyl-Arginine,Exchange/demand reactions,,,,,,
MAR10663,Exchange of Prolyl-Prolyl-Proline,Exchange/demand reactions,,,,,,
MAR10664,Exchange of Prolyl-Tryptophanyl-Lysine,Exchange/demand reactions,,,,,,
MAR10665,Exchange of Prolyl-Tryptophanyl-Threonine,Exchange/demand reactions,,,,,,
MAR10666,Exchange of Prolyl-Valyl-Glutamine,Exchange/demand reactions,,,False,0.0,False,-2.220446049250313e-16
MAR10667,Exchange of Seryl-Arginyl-Alanine,Exchange/demand reactions,,,,,,
MAR10668,Exchange of Seryl-Arginyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10669,Exchange of Seryl-Cysteinyl-Arginine,Exchange/demand reactions,,,,,,
MAR10670,Exchange of Seryl-Glycyl-Glutamate,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10671,Exchange of Seryl-Lysyl-Histidine,Exchange/demand reactions,,,,,,
MAR10672,Exchange of Seryl-Phenylalanyl-Lysine,Exchange/demand reactions,,,,,,
MAR10673,Exchange of Seryl-Tryptophanyl-Histidine,Exchange/demand reactions,,,,,,
MAR10674,Exchange of Threonyl-Arginyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10675,Exchange of Threonyl-Asparaginyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10676,Exchange of Threonyl-Glutaminyl-Glutamate,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10677,Exchange of Threonyl-Glutaminyl-Tyrosine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10678,Exchange of Threonyl-Histidinyl-Histidine,Exchange/demand reactions,,,,,,
MAR10679,Exchange of Threonyl-Isoleucyl-Arginine,Exchange/demand reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR10680,Exchange of Threonyl-Methionyl-Arginine,Exchange/demand reactions,,,,,,
MAR10681,Exchange of Threonyl-Phenylalanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10682,Exchange of Threonyl-Seryl-Arginine,Exchange/demand reactions,,,,,,
MAR10683,Exchange of Threonyl-Threonyl-Arginine,Exchange/demand reactions,,,,,,
MAR10684,Exchange of Threonyl-Tyrosyl-Methionine,Exchange/demand reactions,,,,,,
MAR10685,Exchange of Tryptophanyl-Alanyl-Proline,Exchange/demand reactions,,,,,,
MAR10686,Exchange of Tryptophanyl-Arginyl-Alanine,Exchange/demand reactions,,,,,,
MAR10687,Exchange of Tryptophanyl-Aspartyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10688,Exchange of Tryptophanyl-Glutaminyl-Glutamine,Exchange/demand reactions,,,,,,
MAR10689,Exchange of Tryptophanyl-Glutamyl-Glycine,Exchange/demand reactions,,,,,,
MAR10690,Exchange of Tryptophanyl-Glutamyl-Leucine,Exchange/demand reactions,,,,,,
MAR10691,Exchange of Tryptophanyl-Glutamyl-Proline,Exchange/demand reactions,,,,,,
MAR10692,Exchange of Tryptophanyl-Glutamyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10693,Exchange of Tryptophanyl-Glycyl-Leucine,Exchange/demand reactions,,,,,,
MAR10694,Exchange of Tryptophanyl-Glycyl-Phenylalanine,Exchange/demand reactions,False,-2.220446049250313e-16,False,-4.440892098500626e-16,,
MAR10695,Exchange of Tryptophanyl-Glycyl-Valine,Exchange/demand reactions,,,,,,
MAR10696,Exchange of Tryptophanyl-Histidyl-Methionine,Exchange/demand reactions,,,,,,
MAR10697,Exchange of Tryptophanyl-Isoleucyl-Lysine,Exchange/demand reactions,,,,,,
MAR10698,Exchange of Tryptophanyl-Isoleucyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10699,Exchange of Tryptophanyl-Leucyl-Valine,Exchange/demand reactions,,,,,,
MAR10700,Exchange of Tryptophanyl-Lysine,Exchange/demand reactions,,,,,,
MAR10701,Exchange of Tryptophanyl-Methionyl-Arginine,Exchange/demand reactions,,,,,,
MAR10702,Exchange of Tryptophanyl-Methionyl-Valine,Exchange/demand reactions,,,,,,
MAR10703,Exchange of Tryptophanyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10704,Exchange of Tryptophanyl-Prolyl-Glycine,Exchange/demand reactions,,,,,,
MAR10705,Exchange of Tryptophanyl-Prolyl-Leucine,Exchange/demand reactions,,,,,,
MAR10706,Exchange of Tryptophanyl-Prolyl-Valine,Exchange/demand reactions,,,,,,
MAR10707,Exchange of Tryptophanyl-Seryl-Tyrosine,Exchange/demand reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10708,Exchange of Tryptophanyl-Threonyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10709,Exchange of Tryptophanyl-Threonyl-Isoleucine,Exchange/demand reactions,,,,,,
MAR10710,Exchange of Tryptophanyl-Threonyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10711,Exchange of Tryptophanyl-Tyrosyl-Glutamine,Exchange/demand reactions,,,,,,
MAR10712,Exchange of Tryptophanyl-Tyrosyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10713,Exchange of Tryptophanyl-Valyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10714,Exchange of Tyrosyl-Alanine,Exchange/demand reactions,,,,,,
MAR10715,Exchange of Tyrosyl-Alaninyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10716,Exchange of Tyrosyl-Arginyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10717,Exchange of Tyrosyl-Arginyl-Serine,Exchange/demand reactions,,,,,,
MAR10718,Exchange of Tyrosyl-Aspartyl-Arginine,Exchange/demand reactions,,,,,,
MAR10719,Exchange of Tyrosyl-Cysteinyl-Glycine,Exchange/demand reactions,,,,,,
MAR10720,Exchange of Tyrosyl-Cysteinyl-Threonine,Exchange/demand reactions,,,,,,
MAR10721,Exchange of Tyrosyl-Glutamate,Exchange/demand reactions,,,,,,
MAR10722,Exchange of Tyrosyl-Leucyl-Arginine,Exchange/demand reactions,,,,,,
MAR10723,Exchange of Tyrosyl-Phenylalanyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10724,Exchange of Tyrosyl-Threonine,Exchange/demand reactions,,,,,,
MAR10725,Exchange of Tyrosyl-Tryptophanyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10726,Exchange of Tyrosyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10727,Exchange of Tyrosyl-Valyl-Methionine,Exchange/demand reactions,,,,,,
MAR10728,Exchange of Valyl-Arginyl-Glycine,Exchange/demand reactions,,,,,,
MAR10729,Exchange of Valyl-Histidyl-Asparagine,Exchange/demand reactions,,,,,,
MAR10730,Exchange of Valyl-Leucyl-Phenylalanine,Exchange/demand reactions,,,,,False,-2.220446049250313e-16
MAR10731,Exchange of Valyl-Lysyl-Tyrosine,Exchange/demand reactions,,,,,,
MAR10732,Exchange of Valyl-Phenylalanyl-Arginine,Exchange/demand reactions,,,,,,
MAR10733,Exchange of Valyl-Prolyl-Tryptophan,Exchange/demand reactions,,,,,,
MAR10734,Exchange of Valyl-Seryl-Arginine,Exchange/demand reactions,,,,,,
MAR10735,Exchange of Valyl-Tryptophanyl-Phenylalanine,Exchange/demand reactions,,,,,,
MAR10736,Exchange of Valyl-Tryptophanyl-Valine,Exchange/demand reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR10737,Exchange of Valyl-Valine,Exchange/demand reactions,,,,,,
MAR10738,Exchange of Tryptophanyl-Glycyl-Aspartate,Exchange/demand reactions,,,,,,
MAR10739,"Transport of AlaArgCys, Extracellular",Transport reactions,,,,,,
MAR10740,"Transport of AlaArgGly, Extracellular",Transport reactions,,,,,,
MAR10741,"Transport of AlaAsnLeu, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10742,"Transport of AlaGlyLys, Extracellular",Transport reactions,,,,,,
MAR10743,"Transport of AlaHisAla, Extracellular",Transport reactions,,,,,,
MAR10744,"Transport of AlaLysThr, Extracellular",Transport reactions,,,,,,
MAR10745,"Transport of ArgAlaAla, Extracellular",Transport reactions,,,,,,
MAR10746,"Transport of ArgAlaPhe, Extracellular",Transport reactions,,,,,,
MAR10747,"Transport of ArgAlaThr, Extracellular",Transport reactions,,,,,,
MAR10748,"Transport of ArgArg, Extracellular",Transport reactions,,,,,,
MAR10749,"Transport of ArgArgLys, Extracellular",Transport reactions,,,,,,
MAR10750,"Transport of ArgArgMet, Extracellular",Transport reactions,,,,,,
MAR10751,"Transport of ArgCysGly, Extracellular",Transport reactions,,,,,,
MAR10752,"Transport of ArgCysSer, Extracellular",Transport reactions,,,,,,
MAR10753,"Transport of ArgGluGlu, Extracellular",Transport reactions,,,,,,
MAR10754,"Transport of ArgGluPro, Extracellular",Transport reactions,,,,,,
MAR10755,"Transport of ArgGlyGly, Extracellular",Transport reactions,,,,,,
MAR10756,"Transport of ArgHisThr, Extracellular",Transport reactions,,,,,,
MAR10757,"Transport of ArgLeuPhe, Extracellular",Transport reactions,,,,,,
MAR10758,"Transport of ArgLysAsp, Extracellular",Transport reactions,,,,,,
MAR10759,"Transport of ArgPheArg, Extracellular",Transport reactions,,,,,,
MAR10760,"Transport of ArgProMet, Extracellular",Transport reactions,,,,,,
MAR10761,"Transport of ArgProThr, Extracellular",Transport reactions,,,,,,
MAR10762,"Transport of ArgSerSer, Extracellular",Transport reactions,,,,,,
MAR10763,"Transport of ArgTyrVal, Extracellular",Transport reactions,,,,,,
MAR10764,"Transport of ArgValCys, Extracellular",Transport reactions,,,,,,
MAR10765,"Transport of ArgValTrp, Extracellular",Transport reactions,,,,,,
MAR10766,"Transport of AsnAsnArg, Extracellular",Transport reactions,,,,,,
MAR10767,"Transport of AsnCysCys, Extracellular",Transport reactions,,,,,,
MAR10768,"Transport of AsnMetPro, Extracellular",Transport reactions,,,,,,
MAR10769,"Transport of AsnPheAsp, Extracellular",Transport reactions,,,,,,
MAR10770,"Transport of AsnPheCys, Extracellular",Transport reactions,,,,,,
MAR10771,"Transport of AsnTyrGly, Extracellular",Transport reactions,,,,,,
MAR10772,"Transport of AsnTyrPhe, Extracellular",Transport reactions,,,,,,
MAR10773,"Transport of AsnTyrThr, Extracellular",Transport reactions,,,,,,
MAR10774,"Transport of AspAlaArg, Extracellular",Transport reactions,,,,,,
MAR10775,"Transport of AspAsnGlu, Extracellular",Transport reactions,,,,,,
MAR10776,"Transport of AspGlu, Extracellular",Transport reactions,False,-2.220446049250313e-16,,,,
MAR10777,"Transport of AspGluPro, Extracellular",Transport reactions,,,,,,
MAR10778,"Transport of AspGluTrp, Extracellular",Transport reactions,,,,,,
MAR10779,"Transport of AspHisCys, Extracellular",Transport reactions,,,,,,
MAR10780,"Transport of AspHisPro, Extracellular",Transport reactions,,,,,,
MAR10781,"Transport of AspLysGlu, Extracellular",Transport reactions,,,,,,
MAR10782,"Transport of AspLysHis, Extracellular",Transport reactions,,,,,,
MAR10783,"Transport of AspMetAsp, Extracellular",Transport reactions,,,,,,
MAR10784,"Transport of AspProLys, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10785,"Transport of AspValAsn, Extracellular",Transport reactions,,,,,,
MAR10786,"Transport of CysAsnMet, Extracellular",Transport reactions,,,,,,
MAR10787,"Transport of CysAspPhe, Extracellular",Transport reactions,,,,,,
MAR10788,"Transport of CysCys, Extracellular",Transport reactions,,,,,,
MAR10789,"Transport of CysGlnMet, Extracellular",Transport reactions,,,,,,
MAR10790,"Transport of CysGluHis, Extracellular",Transport reactions,,,,,,
MAR10791,"Transport of CysGluTrp, Extracellular",Transport reactions,,,,,,
MAR10792,"Transport of CysLeuThr, Extracellular",Transport reactions,,,,,,
MAR10793,"Transport of CysSerMet, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10794,"Transport of CysTyrAsn, Extracellular",Transport reactions,,,,,,
MAR10795,"Transport of GlnAsnGln, Extracellular",Transport reactions,,,,,,
