rxn_id,flux_Blood,flux_TumorCore,name,subsystem,log2FC_abs_flux,abs_log2FC,mean_abs_flux
MAR04452,0.0,0.0,GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase,Purine metabolism,0.0,0.0,1e-09
MAR04290,0.0,0.0,ITP phosphohydrolase,Purine metabolism,0.0,0.0,1e-09
MAR03969,0.0,0.0,,Pyrimidine metabolism,0.0,0.0,1e-09
MAR03970,0.0,0.0,uridine 5'-monophosphate phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04032,0.0,0.0,UTP:ammonia ligase (ADP-forming),Pyrimidine metabolism,0.0,0.0,1e-09
MAR04034,0.0,0.0,"HCO3-:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)",Pyrimidine metabolism,0.0,0.0,1e-09
MAR04036,0.0,0.0,orotidine-5'-phosphate carboxy-lyase (UMP-forming),Pyrimidine metabolism,0.0,0.0,1e-09
MAR04050,0.0,0.0,carbamoyl-phosphate:L-aspartate carbamoyltransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04056,0.0,0.0,thymidylate 5'-phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04059,0.0,0.0,UDP phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04060,0.0,0.0,UDP phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04127,0.0,0.0,UDP-glucose glucophosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04705,0.0,0.0,xanthosine 5'-phosphate phosphohydrolase,Purine metabolism,0.0,0.0,1e-09
MAR04179,0.0,0.0,cytidine-5'-monophosphate phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04182,0.0,0.0,GTP:cytidine 5'-phosphotransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04183,0.0,0.0,CDP phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04192,0.0,0.0,CTP phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04194,0.0,0.0,UTP:L-glutamine amido-ligase (ADP-forming),Pyrimidine metabolism,0.0,0.0,1e-09
MAR04210,0.0,0.0,UTP:pyruvate 2-O-phosphotransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04211,0.0,0.0,uridine triphosphate pyrophosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04343,0.0,0.0,UMP:diphosphate phospho-alpha-D-ribosyltransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04346,0.0,0.0,"5,6-Dihydrouracil amidohydrolase",Pyrimidine metabolism,0.0,0.0,1e-09
MAR04472,0.0,0.0,"5,6-Dihydrothymine:NADP+ oxidoreductase",Pyrimidine metabolism,0.0,0.0,1e-09
MAR04177,0.0,0.0,cytidine-5'-monophosphate phosphohydrolase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04709,0.0,0.0,Deoxyinosine:orthophosphate ribosyltransferase,Purine metabolism,0.0,0.0,1e-09
MAR04799,0.0,0.0,5-Phospho-D-ribosylamine:glycine ligase (ADP-forming),Purine metabolism,0.0,0.0,1e-09
MAR04802,0.0,0.0,2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming),Purine metabolism,0.0,0.0,1e-09
MAR04804,0.0,0.0,1-(5-phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase,Purine metabolism,0.0,0.0,1e-09
MAR04808,0.0,0.0,5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming),Purine metabolism,0.0,0.0,1e-09
MAR04810,0.0,0.0,1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming),Purine metabolism,0.0,0.0,1e-09
MAR04812,0.0,0.0,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase,Purine metabolism,0.0,0.0,1e-09
MAR05301,0.0,0.0,GTP:uridine 5'-phosphotransferase,Purine metabolism,0.0,0.0,1e-09
MAR06601,0.0,0.0,Allantoate amidinohydrolase,Purine metabolism,0.0,0.0,1e-09
MAR06603,0.0,0.0,,Purine metabolism,0.0,0.0,1e-09
MAR03793,0.0,0.0,(R)-3-Amino-2-methylpropanoate:pyruvate aminotransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR06609,0.0,0.0,(S)-allantoin amidohydrolase,Purine metabolism,0.0,0.0,1e-09
MAR07144,0.0,0.0,ADP-ribose ribophosphohydrolase,Purine metabolism,0.0,0.0,1e-09
MAR08755,0.0,0.0,Hypoxanthine:oxygen oxidoreductase,Purine metabolism,0.0,0.0,1e-09
MAR09797,0.0,0.0,Adenine aminohydrolase,Purine metabolism,0.0,0.0,1e-09
MAR04044,0.0,0.0,ATP:dADP phosphotransferase,Purine metabolism,0.0,0.0,1e-09
MAR04291,0.0,0.0,ATP:IDP phosphotransferase,Purine metabolism,0.0,0.0,1e-09
MAR04570,0.0,0.0,ATP:dGDP phosphotransferase,Purine metabolism,0.0,0.0,1e-09
MAR04006,0.0,0.0,ATP:UDP phosphotransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04028,0.0,0.0,ATP:CDP phosphotransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR04635,0.0,0.0,ATP:dTDP phosphotransferase,Pyrimidine metabolism,0.0,0.0,1e-09
MAR06605,0.0,0.0,,Purine metabolism,0.0,0.0,1e-09
MAR02951,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02952,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02954,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02955,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02956,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02957,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02961,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02962,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02963,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR06757,0.0,0.0,S-Adenosyl-L-methionine:catechol O-methyltransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR02965,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02966,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02967,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02968,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02969,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02970,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02971,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02972,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02973,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02974,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02964,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR00184,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00196,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00217,0.0,0.0,Palmitate:CoA ligase (AMP-forming),Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00226,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00255,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00263,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00271,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00337,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00353,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00361,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR02949,0.0,0.0,Palmitate:CoA ligase (AMP-forming),Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR00401,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00405,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00409,0.0,0.0,Arachidonate:CoA ligase (AMP-forming),Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR02942,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02943,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02944,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02945,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02946,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02947,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02948,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR00397,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR02153,0.0,0.0,(3R)-3-hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02154,0.0,0.0,(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02155,0.0,0.0,butyryl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02156,0.0,0.0,butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02157,0.0,0.0,(3R)-3-hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02158,0.0,0.0,(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02159,0.0,0.0,hexanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02160,0.0,0.0,hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02161,0.0,0.0,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02162,0.0,0.0,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02975,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02164,0.0,0.0,Octanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02165,0.0,0.0,(3R)-3-hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02166,0.0,0.0,(3R)-3-hydroxydecanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02167,0.0,0.0,decanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02168,0.0,0.0,Decanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02169,0.0,0.0,(3R)-3-hydroxydodecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02170,0.0,0.0,(3R)-3-hydroxydodecanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02171,0.0,0.0,dodecanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02173,0.0,0.0,dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02174,0.0,0.0,(3R)-3-hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02163,0.0,0.0,octanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02976,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02977,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02978,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02979,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02980,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02983,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02984,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02985,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02986,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02987,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02152,0.0,0.0,Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02989,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02990,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02991,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02996,0.0,0.0,Arachidonate:CoA ligase (AMP-forming),Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02998,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02999,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR03000,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR03001,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR03002,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR03003,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR02988,0.0,0.0,,Fatty acid activation (endoplasmic reticular),0.0,0.0,1e-09
MAR05279,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05280,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05281,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05282,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05283,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05284,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05285,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05286,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05287,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05288,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR00177,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR05291,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR09817,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR09818,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05407,0.0,0.0,carbonate hydro-lyase (carbon-dioxide-forming),Miscellaneous,0.0,0.0,1e-09
MAR03851,0.0,0.0,,Sulfur metabolism,0.0,0.0,1e-09
MAR03861,0.0,0.0,3-sulfino-L-alanine:2-oxoglutarate aminotransferase,Sulfur metabolism,0.0,0.0,1e-09
MAR03866,0.0,0.0,,Sulfur metabolism,0.0,0.0,1e-09
MAR03915,0.0,0.0,,Sulfur metabolism,0.0,0.0,1e-09
MAR04084,0.0,0.0,"adenosine-3',5'-bisphosphate 3'-phosphohydrolase",Sulfur metabolism,0.0,0.0,1e-09
MAR04187,0.0,0.0,3'-phospho-5'-adenylyl sulfate 3'-phosphohydrolase,Sulfur metabolism,0.0,0.0,1e-09
MAR05290,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR07626,0.0,0.0,Nomega-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase,Protein modification,0.0,0.0,1e-09
MAR05258,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05259,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05260,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05261,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05262,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05263,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05264,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05265,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05266,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05278,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05268,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05269,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05270,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05271,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05272,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05273,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05274,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05275,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05276,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05277,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR05267,0.0,0.0,,Protein degradation,0.0,0.0,1e-09
MAR08772,0.0,0.0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08773,0.0,0.0,L-xylulose 1-phosphate glycolaldehyde-lyase (glycerone-phosphate-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08774,0.0,0.0,hydroxypyruvate carboxy-lyase (glycolaldehyde-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08775,0.0,0.0,glycolaldehyde:NAD+ oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08777,0.0,0.0,hydroxypyruvate carboxy-lyase (glycolaldehyde-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08778,0.0,0.0,glycolaldehyde:NAD+ oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08779,0.0,0.0,glycolate:NADP+ oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08780,0.0,0.0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08781,0.0,0.0,ATP:(R)-glycerate 2-phosphotransferase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08782,0.0,0.0,D-Glycerate:NAD+ 2-oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR04188,0.0,0.0,,Sulfur metabolism,0.0,0.0,1e-09
MAR03979,0.0,0.0,diphosphate phosphohydrolase,Oxidative phosphorylation,0.0,0.0,1e-09
MAR06921,0.0,0.0,NADH:ubiquinone oxidoreductase,Oxidative phosphorylation,0.0,0.0,1e-09
MAR08409,0.0,0.0,superoxide:superoxide oxidoreductase,ROS detoxification,0.0,0.0,1e-09
MAR08410,0.0,0.0,superoxide:superoxide oxidoreductase,ROS detoxification,0.0,0.0,1e-09
MAR08413,0.0,0.0,superoxide:superoxide oxidoreductase,ROS detoxification,0.0,0.0,1e-09
MAR00156,0.0,0.0,Butanoate:CoA ligase (AMP-forming),Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00165,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00168,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00171,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR00174,0.0,0.0,,Fatty acid activation (cytosolic),0.0,0.0,1e-09
MAR03975,0.0,0.0,diphosphate phosphohydrolase,Oxidative phosphorylation,0.0,0.0,1e-09
MAR04701,0.0,0.0,S-adenosyl-L-methionine:sarcosine N-methyltransferase,Sulfur metabolism,0.0,0.0,1e-09
MAR04840,0.0,0.0,,Sulfur metabolism,0.0,0.0,1e-09
MAR04842,0.0,0.0,,Sulfur metabolism,0.0,0.0,1e-09
MAR08662,0.0,0.0,Itaconate:CoA ligase (GDP-forming),C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR08663,0.0,0.0,Itaconate:CoA ligase (ADP-forming),C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR08664,0.0,0.0,(3S)-citramalyl-CoA hydro-lyase (itaconyl-CoA-forming),C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR08665,0.0,0.0,,C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR08666,0.0,0.0,(3S)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming),C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR08667,0.0,0.0,,C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR08668,0.0,0.0,,C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR07706,0.0,0.0,glycolate:oxygen 2-oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR00710,0.0,0.0,Isocitrate:NADP+ oxidoreductase (decarboxylating),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR03787,0.0,0.0,succinyl-CoA:acetoacetate CoA-transferase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR03958,0.0,0.0,Isocitrate:NADP+ oxidoreductase (decarboxylating),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR04147,0.0,0.0,Succinate:CoA ligase (GDP-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR04149,0.0,0.0,"acetyl-CoA:oxaloacetate C-acetyltransferase [(pro-S)-carboxymethyl-forming, ADP-phosphorylating]",Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR04209,0.0,0.0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR04465,0.0,0.0,D-glycerate:NADP+ 2-oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR06413,0.0,0.0,,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR06414,0.0,0.0,succinyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-succinyltransferase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR07704,0.0,0.0,Glyoxylate:oxygen oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0,0.0,1e-09
MAR08669,0.0,0.0,,C5-branched dibasic acid metabolism,0.0,0.0,1e-09
MAR02524,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02526,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02530,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02533,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02535,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02540,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02558,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02559,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02581,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02582,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02175,0.0,0.0,(3R)-3-hydroxytetradecanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02584,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02368,0.0,0.0,"linoleoyl-CoA,ferrocytochrome b5:oxygen oxidoreductase (6,7 cis-dehydrogenating)",Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02383,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02387,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02389,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02391,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02411,0.0,0.0,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA:acetyl-CoA C-acyltransferase",Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02412,0.0,0.0,,Transport reactions,0.0,0.0,1e-09
MAR02415,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02417,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02583,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02475,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02478,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02480,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02482,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02486,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02489,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02491,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02493,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02495,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02497,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
